"JEM Vol","_defaultColorIndex","id","name"
"70.30132293701172","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"76.39065551757812","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"78.68675994873047","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"174.98782348632812","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.97433471679688","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.0045166015625","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"68.26753234863281","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"77.322998046875","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"79.43701934814453","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"80.89359283447266","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"70.7022476196289","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"74.06205749511719","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"70.4424819946289","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"131.26893615722656","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.52532958984375","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"66.89412689208984","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.94387817382812","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"67.33013916015625","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.94849395751953","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"65.3226318359375","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"83.11109161376953","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"76.46574401855469","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.80951690673828","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"75.1104507446289","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.81995391845703","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"234.9002227783203","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.97769927978516","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.1946029663086","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.83995819091797","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"63.51500701904297","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"77.59477233886719","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.66114807128906","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"64.3661117553711","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.82070922851562","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.45587921142578","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.82945251464844","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"65.85237121582031","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"65.99333190917969","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"70.72260284423828","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"66.45750427246094","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.12734985351562","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"93.17011260986328","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"61.80119705200195","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"78.30318450927734","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"61.05504608154297","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.26074981689453","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.46058654785156","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"70.07465362548828","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"63.214210510253906","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"76.79295349121094","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"74.68290710449219","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"56.41391372680664","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.00345611572266","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"70.87381744384766","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.59944915771484","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.0571060180664","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.81497192382812","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.25187683105469","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"75.83924865722656","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"86.20438385009766","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"76.540771484375","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"67.619873046875","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"76.50945281982422","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"68.42665100097656","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"68.06423950195312","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.85062408447266","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"68.42399597167969","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.8242416381836","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.41822052001953","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"74.32479095458984","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"70.96892547607422","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"66.55158233642578","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"66.26887512207031","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"68.51726531982422","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"70.69276428222656","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.59721374511719","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"70.80724334716797","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.35108947753906","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"75.09326171875","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"96.8227310180664","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.00770568847656","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.87541961669922","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"67.6463623046875","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.2480697631836","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"74.42742156982422","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"65.12609100341797","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"65.94994354248047","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.44624328613281","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.18997192382812","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"68.25728607177734","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"66.67143249511719","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.31875610351562","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.32029724121094","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.59796142578125","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"87.43630981445312","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"75.22692108154297","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"75.08680725097656","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.3196792602539","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.77034759521484","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"76.81393432617188","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"68.10999298095703","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.37538146972656","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.76028442382812","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"76.02615356445312","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"86.77888488769531","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"85.48789978027344","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.93346405029297","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"74.17144775390625","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"58.12053680419922","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.35011291503906","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"89.75249481201172","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.14723205566406","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"67.9494400024414","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"62.07950210571289","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"80.02279663085938","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.84905242919922","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"75.71036529541016","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.76651763916016","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.78499603271484","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.01206970214844","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"77.96480560302734","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"75.88687133789062","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"70.51666259765625","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"64.30257415771484","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.7303466796875","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.57782745361328","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"75.52051544189453","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"70.0562744140625","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"79.45113372802734","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"66.88389587402344","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.98162841796875","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"75.28492736816406","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.01018524169922","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"74.46772003173828","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.28620147705078","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"66.61202239990234","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.96080017089844","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"67.91327667236328","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"61.14631652832031","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"68.76498413085938","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.49673461914062","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.84291076660156","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.70561981201172","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"74.7749252319336","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.59317779541016","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.0962905883789","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"65.98799896240234","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"62.253055572509766","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"70.35230255126953","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"69.55371856689453","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"125.37299346923828","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"67.29312896728516","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.94729614257812","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"88.3191146850586","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"74.19906616210938","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"74.85718536376953","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"123.87081909179688","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"67.71846771240234","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"76.82219696044922","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"59.12970733642578","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.5504379272461","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.24727630615234","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"72.37873077392578","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"64.50301361083984","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"74.05892944335938","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"171.0091552734375","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"73.58855438232422","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"75.18853759765625","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"66.55043029785156","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"79.06574249267578","7","e629adlu","emnist_vs_emnist_test_outsplendor"
"71.31143951416016","7","e629adlu","emnist_vs_emnist_test_outsplendor"
